id_delito,fecha,franja_horaria,tipo,subtipo,uso_armas,t_respuesta (min),arresto,Id_arresto,Id_oficial,barrio,comuna,latitud,longitud,victimas
DEL1000690677,7/10/2021,18,Robo (con violencia),,,110,si,ARR0237928,1100317,Caballito,6,-34.604759,-58.457774,0
DEL1000690678,7/10/2021,15,Robo (con violencia),,Arma cortante,77,si,ARR0237929,1100448,Parque Avellaneda,9,-34.659613,-58.475274,0
DEL1000690679,7/10/2021,12,Hurto (sin violencia),,,51,no,,1100324,Flores,7,-34.628422,-58.470659,0
DEL1000690680,7/10/2021,13,Robo (con violencia),,Arma de fuego,78,si,ARR0237930,1100433,Flores,7,-34.62943,-58.470209,0
DEL1000690681,7/10/2021,20,Robo (con violencia),,,92,no,,1100232,Villa Lugano,8,-34.674553,-58.462276,0
DEL1000690682,7/10/2021,19,Hurto (sin violencia),,,64,si,ARR0237931,1100510,Belgrano,13,-34.553877,-58.459474,0
DEL1000690683,7/10/2021,22,Robo (con violencia),,,105,si,ARR0237932,1100514,Belgrano,13,-34.557133,-58.44242,0
DEL1000690684,7/10/2021,8,Hurto (sin violencia),,,88,no,,1100021,Almagro,5,-34.617974,-58.424892,0
DEL1000690685,7/10/2021,0,Hurto (sin violencia),,,177,no,,1100186,Palermo,14,-34.590688,-58.429189,0
DEL1000690686,7/10/2021,23,Robo (con violencia),,,145,no,,1100053,Palermo,14,-34.581041,-58.438122,0
DEL1000690687,7/10/2021,3,Hurto (sin violencia),,,103,no,,1100001,Flores,7,-34.635166,-58.466599,0
DEL1000690688,7/10/2021,19,Hurto (sin violencia),,,119,no,,1100131,Palermo,14,-34.578168,-58.426535,0
DEL1000690689,7/10/2021,2,Hurto (sin violencia),,,149,si,ARR0237933,1100320,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690690,7/10/2021,23,Robo (con violencia),,Arma cortante,52,si,ARR0237934,1100432,Retiro,1,-34.594301,-58.382779,0
DEL1000690691,7/10/2021,9,Hurto (sin violencia),,,79,si,ARR0237935,1100237,Nuñez,13,-34.541233,-58.473283,0
DEL1000690692,7/10/2021,7,Hurto (sin violencia),,,63,no,,1100340,Nueva Pompeya,4,-34.65123,-58.406812,0
DEL1000690693,7/10/2021,10,Robo (con violencia),,,173,no,,1100560,Recoleta,2,-34.589142,-58.404984,0
DEL1000690694,7/10/2021,5,Robo (con violencia),,,36,no,,1100151,Palermo,14,-34.569362,-58.44421,0
DEL1000690695,7/10/2021,21,Robo (con violencia),,,22,si,ARR0237936,1100143,Palermo,14,-34.591493,-58.42416,0
DEL1000690696,7/10/2021,9,Hurto (sin violencia),,,48,si,ARR0237937,1100021,Saavedra,12,-34.55235,-58.493467,0
DEL1000690698,7/10/2021,16,Hurto (sin violencia),,,41,no,,1100573,Caballito,6,-34.618299,-58.43646,0
DEL1000690699,7/10/2021,22,Hurto (sin violencia),,,58,si,ARR0237939,1100067,Chacarita,15,-34.584355,-58.458099,0
DEL1000690700,7/10/2021,10,Robo (con violencia),,,56,si,ARR0237940,1100294,Saavedra,12,-34.555068,-58.494211,0
DEL1000690701,7/10/2021,11,Hurto (sin violencia),,,60,no,,1100382,Palermo,14,-34.588255,-58.411633,0
DEL1000690702,7/10/2021,13,Hurto (sin violencia),,,96,si,ARR0237941,1100117,Palermo,14,-34.588255,-58.411633,0
DEL1000690703,7/10/2021,13,Hurto (sin violencia),,,172,no,,1100228,Almagro,5,-34.605409,-58.418273,0
DEL1000690704,7/10/2021,11,Hurto (sin violencia),,,151,no,,1100407,Balvanera,3,-34.610558,-58.410553,0
DEL1000690705,7/10/2021,13,Robo (con violencia),,,55,si,ARR0237942,1100090,Flores,7,-34.63801,-58.464356,0
DEL1000690706,7/10/2021,17,Robo (con violencia),,,95,no,,1100536,San Cristóbal,3,-34.61828,-58.391919,0
DEL1000690707,7/10/2021,14,Robo (con violencia),Con uso de moto,,25,si,ARR0237943,1100055,Flores,7,-34.637087,-58.45998,0
DEL1000690708,7/10/2021,23,Robo (con violencia),,,106,no,,1100005,San Nicolas,1,-34.603659,-58.381964,0
DEL1000690709,7/10/2021,9,Robo (con violencia),Con uso de moto,,113,no,,1100501,Villa Devoto,11,-34.605078,-58.510303,0
DEL1000690710,7/10/2021,12,Hurto (sin violencia),,,140,si,ARR0237944,1100126,Flores,7,-34.628885,-58.470315,0
DEL1000690711,7/10/2021,23,Hurto (sin violencia),,,53,si,ARR0237945,1100535,San Nicolas,1,-34.603919,-58.382169,0
DEL1000690712,7/10/2021,23,Hurto (sin violencia),,,170,si,ARR0237946,1100027,San Nicolas,1,-34.603932,-58.383555,0
DEL1000690713,7/10/2021,20,Hurto (sin violencia),,,174,si,ARR0237947,1100196,Palermo,14,-34.587316,-58.431568,0
DEL1000690714,7/10/2021,17,Robo (con violencia),,,145,si,ARR0237948,1100565,Retiro,1,-34.580717,-58.376214,0
DEL1000690715,7/10/2021,23,Hurto (sin violencia),,,56,no,,1100200,San Nicolas,1,-34.603931,-58.382286,0
DEL1000690716,7/10/2021,23,Robo (con violencia),,,80,no,,1100040,Caballito,6,-34.613168,-58.438891,0
DEL1000690717,7/10/2021,18,Hurto (sin violencia),,,40,no,,1100417,Monserrat,1,-34.610922,-58.370723,0
DEL1000690718,7/10/2021,23,Hurto (sin violencia),,,122,no,,1100225,Retiro,1,-34.596212,-58.382414,0
DEL1000690720,7/10/2021,13,Hurto (sin violencia),,,47,si,ARR0237949,1100052,Nueva Pompeya,4,-34.645557,-58.428286,0
DEL1000690721,7/10/2021,0,Robo (con violencia),,,171,si,ARR0237950,1100229,Villa Del Parque,11,-34.608359,-58.49282,0
DEL1000690723,7/10/2021,0,Robo (con violencia),,,68,si,ARR0237952,1100172,San Nicolas,1,-34.603741,-58.380877,0
DEL1000690724,7/10/2021,9,Hurto (sin violencia),,,74,si,ARR0237953,1100177,San Nicolas,1,-34.607766,-58.374115,0
DEL1000690725,7/10/2021,1,Robo (con violencia),,,68,no,,1100576,Almagro,5,-34.607884,-58.427105,0
DEL1000690726,7/10/2021,21,Robo (con violencia),Con uso de moto,Arma de fuego,150,no,,1100342,Nueva Pompeya,4,-34.648658,-58.431978,0
DEL1000690727,7/11/2021,0,Lesiones,Siniestro Vial,,93,si,ARR0237954,1100021,Flores,7,-34.62925,-58.464112,0
DEL1000690728,7/11/2021,1,Lesiones,Siniestro Vial,,28,no,,1100297,Liniers,9,-34.638729,-58.529852,2
DEL1000690729,7/11/2021,3,Lesiones,Siniestro Vial,,130,si,ARR0237955,1100355,Villa Del Parque,11,-34.60618,-58.49342,0
DEL1000690730,7/11/2021,4,Lesiones,Siniestro Vial,,76,si,ARR0237956,1100012,Almagro,5,-34.621539,-58.424044,0
DEL1000690731,7/11/2021,1,Lesiones,Siniestro Vial,,123,no,,1100344,Parque Avellaneda,9,-34.651467,-58.467065,2
DEL1000690732,7/11/2021,9,Lesiones,Siniestro Vial,,71,no,,1100113,Parque Patricios,4,-34.629326,-58.390932,1
DEL1000690733,7/11/2021,12,Lesiones,Siniestro Vial,,133,no,,1100438,Villa Santa Rita,11,-34.612198,-58.482832,1
DEL1000690734,7/11/2021,12,Lesiones,Siniestro Vial,,152,si,ARR0237957,1100014,Versalles,10,-34.633188,-58.529437,0
DEL1000690735,7/11/2021,13,Lesiones,Siniestro Vial,,90,no,,1100479,Vélez Sársfield,10,-34.635821,-58.489567,1
DEL1000690736,7/11/2021,16,Lesiones,Siniestro Vial,,159,no,,1100269,Parque Chas,15,-34.581734,-58.479183,1
DEL1000690737,7/11/2021,15,Lesiones,Siniestro Vial,,74,no,,1100092,Villa Lugano,8,-34.670435,-58.465166,2
DEL1000690738,7/11/2021,16,Lesiones,Siniestro Vial,,129,no,,1100306,Palermo,14,-34.581332,-58.41835,3
DEL1000690739,7/11/2021,16,Lesiones,Siniestro Vial,,37,no,,1100560,Recoleta,2,-34.586588,-58.385853,1
DEL1000690740,7/11/2021,19,Lesiones,Siniestro Vial,,43,si,ARR0237958,1100500,Balvanera,3,-34.604461,-58.393864,0
DEL1000690741,7/11/2021,20,Lesiones,Siniestro Vial,,92,si,ARR0237959,1100372,Versalles,10,-34.633002,-58.520522,0
DEL1000690742,7/11/2021,11,Lesiones,Siniestro Vial,,160,si,ARR0237960,1100291,Recoleta,2,-34.595117,-58.399906,0
DEL1000690743,7/11/2021,17,Lesiones,Siniestro Vial,,123,no,,1100264,Liniers,9,-34.64759,-58.525871,1
DEL1000690744,7/11/2021,17,Lesiones,Siniestro Vial,,174,no,,1100507,Liniers,9,-34.64759,-58.525871,1
DEL1000690745,7/11/2021,17,Lesiones,Siniestro Vial,,170,si,ARR0237961,1100559,Liniers,9,-34.64759,-58.525871,0
DEL1000690746,7/11/2021,17,Lesiones,Siniestro Vial,,83,si,ARR0237962,1100049,Liniers,9,-34.64759,-58.525871,0
DEL1000690747,7/11/2021,0,Robo (con violencia),,Arma cortante,154,si,ARR0237963,1100492,Palermo,14,-34.594431,-58.416558,0
DEL1000690748,7/11/2021,1,Robo (con violencia),Con uso de moto,Arma cortante,119,si,ARR0237964,1100334,Villa Urquiza,12,-34.575119,-58.495782,0
DEL1000690749,7/11/2021,7,Hurto (sin violencia),Hurto Automotor,,70,no,,1100502,Villa Lugano,8,-34.675435,-58.479208,0
DEL1000690750,7/11/2021,1,Hurto (sin violencia),,,94,no,,1100446,Monserrat,1,-34.61309,-58.381226,0
DEL1000690751,7/11/2021,1,Robo (con violencia),Robo Automotor,Arma cortante,91,no,,1100151,Barracas,4,-34.643538,-58.373428,0
DEL1000690752,7/11/2021,1,Hurto (sin violencia),,,62,no,,1100496,Balvanera,3,-34.609857,-58.394807,0
DEL1000690753,7/11/2021,2,Hurto (sin violencia),,,74,si,ARR0237965,1100148,San Nicolas,1,-34.603716,-58.381637,0
DEL1000690754,7/11/2021,1,Hurto (sin violencia),,,109,si,ARR0237966,1100430,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690755,7/11/2021,0,Hurto (sin violencia),Hurto Automotor,,54,si,ARR0237967,1100388,Villa Lugano,8,-34.675735,-58.494295,0
DEL1000690756,7/11/2021,2,Hurto (sin violencia),,,163,no,,1100309,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690757,7/11/2021,2,Robo (con violencia),,,108,no,,1100546,San Nicolas,1,-34.600712,-58.389598,0
DEL1000690758,7/11/2021,5,Robo (con violencia),,,105,no,,1100104,Retiro,1,-34.597829,-58.380811,0
DEL1000690759,7/11/2021,3,Robo (con violencia),,,139,no,,1100199,Caballito,6,-34.607088,-58.432879,0
DEL1000690760,7/11/2021,4,Robo (con violencia),,,82,no,,1100230,Nueva Pompeya,4,-34.65448,-58.416605,0
DEL1000690761,7/11/2021,5,Robo (con violencia),,,80,si,ARR0237968,1100511,Retiro,1,-34.595099,-58.378509,0
DEL1000690762,7/11/2021,4,Hurto (sin violencia),,,73,no,,1100479,Caballito,6,-34.612562,-58.457294,0
DEL1000690763,7/11/2021,6,Hurto (sin violencia),,,126,no,,1100572,Balvanera,3,-34.616114,-58.407052,0
DEL1000690764,7/11/2021,7,Robo (con violencia),,,124,si,ARR0237969,1100198,Almagro,5,-34.610696,-58.414994,0
DEL1000690765,7/11/2021,8,Hurto (sin violencia),Hurto Automotor,,53,si,ARR0237970,1100298,Boca,4,-34.632845,-58.360345,0
DEL1000690766,7/11/2021,7,Robo (con violencia),,,77,no,,1100300,Belgrano,13,-34.566756,-58.462354,0
DEL1000690767,7/11/2021,0,Hurto (sin violencia),,,118,no,,1100295,Recoleta,2,-34.59257,-58.406087,0
DEL1000690768,7/11/2021,9,Hurto (sin violencia),,,95,no,,1100332,San Cristóbal,3,-34.620207,-58.409195,0
DEL1000690769,7/11/2021,4,Hurto (sin violencia),,,136,no,,1100180,Recoleta,2,-34.595763,-58.388427,0
DEL1000690770,7/11/2021,2,Hurto (sin violencia),,,169,no,,1100286,Palermo,14,-34.589179,-58.432909,0
DEL1000690771,7/11/2021,9,Robo (con violencia),,,133,no,,1100518,San Nicolas,1,-34.60367,-58.375153,0
DEL1000690772,7/11/2021,10,Hurto (sin violencia),Hurto Automotor,,136,si,ARR0237971,1100554,Parque Chacabuco,7,-34.635688,-58.436906,0
DEL1000690773,7/11/2021,13,Robo (con violencia),,,97,no,,1100545,Villa Crespo,15,-34.601495,-58.435339,0
DEL1000690774,7/11/2021,1,Hurto (sin violencia),,,173,no,,1100423,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690775,7/11/2021,10,Robo (con violencia),,,139,si,ARR0237972,1100091,Villa Urquiza,12,-34.571522,-58.488985,0
DEL1000690776,7/11/2021,11,Hurto (sin violencia),,,109,si,ARR0237973,1100583,Constitución,1,-34.622465,-58.387186,0
DEL1000690777,7/11/2021,3,Hurto (sin violencia),Hurto Automotor,,33,si,ARR0237974,1100341,Villa Lugano,8,-34.679628,-58.49315,0
DEL1000690778,7/11/2021,10,Hurto (sin violencia),Hurto Automotor,,120,no,,1100487,Monserrat,1,-34.616171,-58.385855,0
DEL1000690779,7/11/2021,11,Hurto (sin violencia),,,163,no,,1100196,San Cristóbal,3,-34.623381,-58.405985,0
DEL1000690780,7/11/2021,1,Robo (con violencia),Robo Automotor,Arma de fuego,131,si,ARR0237975,1100182,Nueva Pompeya,4,-34.656536,-58.404154,0
DEL1000690781,7/11/2021,11,Hurto (sin violencia),,,132,si,ARR0237976,1100171,Villa Devoto,11,-34.604624,-58.50758,0
DEL1000690782,7/11/2021,13,Hurto (sin violencia),,,31,no,,1100219,Almagro,5,-34.612648,-58.423905,0
DEL1000690783,7/11/2021,1,Hurto (sin violencia),,,139,si,ARR0237977,1100280,Almagro,5,-34.619973,-58.420474,0
DEL1000690784,7/11/2021,10,Hurto (sin violencia),,,151,si,ARR0237978,1100102,Balvanera,3,-34.60091,-58.40367,0
DEL1000690785,7/11/2021,3,Hurto (sin violencia),,,99,si,ARR0237979,1100213,San Nicolas,1,-34.608374,-58.38072,0
DEL1000690786,7/11/2021,13,Robo (con violencia),,,26,si,ARR0237980,1100370,Palermo,14,-34.573577,-58.437667,0
DEL1000690787,7/11/2021,13,Robo (con violencia),,,24,si,ARR0237981,1100579,Recoleta,2,-34.576834,-58.388753,0
DEL1000690788,7/11/2021,12,Hurto (sin violencia),Hurto Automotor,,180,no,,1100401,Saavedra,12,-34.555621,-58.482044,0
DEL1000690789,7/11/2021,11,Robo (con violencia),,,119,no,,1100154,Villa Crespo,15,-34.596418,-58.433369,0
DEL1000690790,7/11/2021,13,Robo (con violencia),,,91,no,,1100560,Parque Chacabuco,7,-34.633557,-58.452116,0
DEL1000690791,7/11/2021,14,Hurto (sin violencia),,,121,no,,1100049,Boedo,5,-34.633215,-58.419829,0
DEL1000690792,7/11/2021,1,Hurto (sin violencia),,,135,si,ARR0237982,1100202,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690793,7/11/2021,0,Robo (con violencia),,,135,si,ARR0237983,1100560,Chacarita,15,-34.594255,-58.450586,0
DEL1000690794,7/11/2021,14,Hurto (sin violencia),,,34,si,ARR0237984,1100032,Balvanera,3,-34.605564,-58.404863,0
DEL1000690795,7/11/2021,11,Hurto (sin violencia),,,67,si,ARR0237985,1100440,Villa Lugano,8,-34.678666,-58.489792,0
DEL1000690796,7/11/2021,1,Robo (con violencia),,,139,no,,1100295,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690797,7/11/2021,18,Robo (con violencia),,,26,no,,1100384,Saavedra,12,-34.547295,-58.485764,0
DEL1000690798,7/11/2021,15,Hurto (sin violencia),Hurto Automotor,,46,no,,1100061,Parque Chacabuco,7,-34.63238,-58.432434,0
DEL1000690799,7/11/2021,14,Robo (con violencia),,,88,si,ARR0237986,1100414,Saavedra,12,-34.553108,-58.498538,0
DEL1000690800,7/11/2021,12,Hurto (sin violencia),Hurto Automotor,,97,si,ARR0237987,1100203,Villa Urquiza,12,-34.577668,-58.487932,0
DEL1000690801,7/11/2021,3,Hurto (sin violencia),,,180,no,,1100136,San Nicolas,1,-34.607287,-58.381223,0
DEL1000690802,7/11/2021,10,Hurto (sin violencia),,,56,no,,1100448,Villa Soldati,8,-34.658556,-58.455189,0
DEL1000690803,7/11/2021,2,Hurto (sin violencia),,,85,si,ARR0237988,1100182,San Nicolas,1,-34.602516,-58.381043,0
DEL1000690804,7/11/2021,16,Hurto (sin violencia),,,132,si,ARR0237989,1100555,Palermo,14,-34.577359,-58.424792,0
DEL1000690805,7/11/2021,16,Robo (con violencia),Con uso de moto,,45,si,ARR0237990,1100487,Nuñez,13,-34.551974,-58.463093,0
DEL1000690806,7/11/2021,14,Robo (con violencia),,,74,no,,1100084,Saavedra,12,-34.555558,-58.481882,0
DEL1000690807,7/11/2021,14,Hurto (sin violencia),,,122,no,,1100028,Boedo,5,-34.624822,-58.422532,0
DEL1000690808,7/11/2021,1,Hurto (sin violencia),,,118,no,,1100277,Palermo,14,-34.589644,-58.41227,0
DEL1000690809,7/11/2021,8,Hurto (sin violencia),,,66,no,,1100551,Parque Patricios,4,-34.637121,-58.405611,0
DEL1000690810,7/11/2021,16,Hurto (sin violencia),Hurto Automotor,,100,si,ARR0237991,1100524,Caballito,6,-34.610296,-58.435702,0
DEL1000690811,7/11/2021,1,Hurto (sin violencia),,,93,no,,1100549,Nuñez,13,-34.553514,-58.464521,0
DEL1000690812,7/11/2021,16,Robo (con violencia),,,125,no,,1100013,Parque Avellaneda,9,-34.660163,-58.475869,0
DEL1000690813,7/11/2021,17,Robo (con violencia),,,153,no,,1100332,Almagro,5,-34.604126,-58.42945,0
DEL1000690814,7/11/2021,0,Robo (con violencia),,Arma cortante,45,si,ARR0237992,1100277,San Nicolas,1,-34.601398,-58.382359,0
DEL1000690815,7/11/2021,17,Robo (con violencia),,Arma de fuego,64,no,,1100378,Villa Lugano,8,-34.668899,-58.472767,0
DEL1000690816,7/11/2021,17,Robo (con violencia),,,137,si,ARR0237993,1100466,Monserrat,1,-34.612328,-58.369566,0
DEL1000690817,7/11/2021,17,Hurto (sin violencia),,,33,no,,1100131,Palermo,14,-34.583459,-58.406178,0
DEL1000690818,7/11/2021,18,Robo (con violencia),,Arma cortante,121,no,,1100140,Parque Avellaneda,9,-34.645229,-58.474961,0
DEL1000690819,7/11/2021,17,Hurto (sin violencia),,,38,no,,1100567,San Nicolas,1,-34.605259,-58.385774,0
DEL1000690820,7/11/2021,18,Robo (con violencia),,,177,si,ARR0237994,1100533,Chacarita,15,-34.591347,-58.447077,0
DEL1000690821,7/11/2021,18,Robo (con violencia),,,161,si,ARR0237995,1100235,Caballito,6,-34.607785,-58.44213,0
DEL1000690822,7/11/2021,9,Robo (con violencia),,,53,no,,1100171,Nueva Pompeya,4,-34.642861,-58.424251,0
DEL1000690823,7/11/2021,18,Hurto (sin violencia),,,111,no,,1100338,San Telmo,1,-34.620671,-58.371426,0
DEL1000690824,7/11/2021,20,Robo (con violencia),,,168,si,ARR0237996,1100423,Villa Urquiza,12,-34.572564,-58.481764,0
DEL1000690825,7/11/2021,19,Robo (con violencia),,Arma cortante,30,no,,1100388,Palermo,14,-34.578931,-58.409274,0
DEL1000690826,7/11/2021,19,Hurto (sin violencia),,,98,no,,1100183,Recoleta,2,-34.596794,-58.396159,0
DEL1000690827,7/11/2021,15,Robo (con violencia),,,59,si,ARR0237997,1100209,Balvanera,3,-34.603477,-58.41159,0
DEL1000690828,7/11/2021,3,Robo (con violencia),,,59,si,ARR0237998,1100088,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690829,7/11/2021,19,Hurto (sin violencia),,,175,no,,1100571,Recoleta,2,-34.589723,-58.409415,0
DEL1000690830,7/11/2021,19,Hurto (sin violencia),Hurto Automotor,,63,si,ARR0237999,1100108,Palermo,14,-34.578153,-58.407913,0
DEL1000690831,7/11/2021,19,Hurto (sin violencia),,,79,si,ARR0238000,1100056,Villa Lugano,8,-34.687598,-58.4636,0
DEL1000690832,7/11/2021,20,Robo (con violencia),,,107,no,,1100432,Palermo,14,-34.578663,-58.425257,0
DEL1000690833,7/11/2021,19,Hurto (sin violencia),,,60,no,,1100555,Belgrano,13,-34.561086,-58.457509,0
DEL1000690834,7/11/2021,18,Robo (con violencia),,Arma de fuego,80,no,,1100241,Retiro,1,-34.598232,-58.386821,0
DEL1000690835,7/11/2021,3,Hurto (sin violencia),,,64,si,ARR0238001,1100234,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690836,7/11/2021,19,Hurto (sin violencia),,,164,no,,1100201,Palermo,14,-34.580797,-58.41215,0
DEL1000690837,7/11/2021,18,Hurto (sin violencia),,,137,si,ARR0238002,1100288,San Nicolas,1,-34.604357,-58.390119,0
DEL1000690838,7/11/2021,0,Robo (con violencia),,,121,si,ARR0238003,1100214,San Nicolas,1,-34.603403,-58.376667,0
DEL1000690839,7/11/2021,19,Hurto (sin violencia),,,178,no,,1100298,Palermo,14,-34.565687,-58.438692,0
DEL1000690840,7/11/2021,20,Robo (con violencia),,,96,no,,1100466,Villa Crespo,15,-34.589277,-58.438397,0
DEL1000690841,7/11/2021,20,Robo (con violencia),,Arma de fuego,32,no,,1100562,Constitución,1,-34.618582,-58.382049,0
DEL1000690842,7/11/2021,18,Robo (con violencia),,,158,no,,1100373,Barracas,4,-34.628445,-58.374039,0
DEL1000690843,7/11/2021,20,Robo (con violencia),Con uso de moto,Arma de fuego,164,no,,1100056,Nueva Pompeya,4,-34.65378,-58.405142,0
DEL1000690844,7/11/2021,19,Robo (con violencia),,,97,no,,1100522,Caballito,6,-34.627412,-58.443268,0
DEL1000690845,7/11/2021,21,Robo (con violencia),,Arma de fuego,29,si,ARR0238004,1100231,Monserrat,1,-34.613619,-58.371863,0
DEL1000690846,7/11/2021,17,Robo (con violencia),,,88,si,ARR0238005,1100002,Palermo,14,-34.564797,-58.439884,0
DEL1000690847,7/11/2021,16,Hurto (sin violencia),,,74,no,,1100045,Versalles,10,-34.634681,-58.526916,0
DEL1000690848,7/11/2021,10,Robo (con violencia),,,167,si,ARR0238006,1100003,Barracas,4,-34.653009,-58.392158,0
DEL1000690849,7/11/2021,21,Robo (con violencia),,,86,no,,1100531,Belgrano,13,-34.561967,-58.46373,0
DEL1000690850,7/11/2021,17,Hurto (sin violencia),,,138,no,,1100093,Recoleta,2,-34.592674,-58.39685,0
DEL1000690851,7/11/2021,5,Robo (con violencia),,Arma cortante,152,no,,1100007,Retiro,1,-34.585967,-58.372532,0
DEL1000690852,7/11/2021,18,Robo (con violencia),,,67,no,,1100210,Caballito,6,-34.620123,-58.431315,0
DEL1000690853,7/11/2021,23,Hurto (sin violencia),,,141,si,ARR0238007,1100390,Villa Crespo,15,-34.597805,-58.429473,0
DEL1000690854,7/11/2021,21,Hurto (sin violencia),Hurto Automotor,,94,no,,1100403,Caballito,6,-34.608394,-58.45144,0
DEL1000690855,7/11/2021,19,Hurto (sin violencia),,,88,si,ARR0238008,1100366,Parque Chacabuco,7,-34.644826,-58.432193,0
DEL1000690856,7/11/2021,3,Hurto (sin violencia),,,91,si,ARR0238009,1100392,San Nicolas,1,-34.603782,-58.381635,0
DEL1000690857,7/11/2021,6,Hurto (sin violencia),,,154,si,ARR0238010,1100358,Nueva Pompeya,4,-34.644277,-58.417736,0
DEL1000690858,7/11/2021,16,Hurto (sin violencia),,,68,no,,1100531,Palermo,14,-34.562018,-58.423907,0
DEL1000690859,7/11/2021,6,Robo (con violencia),,,157,no,,1100542,Flores,7,-34.650338,-58.430986,0
DEL1000690860,7/11/2021,12,Robo (con violencia),,,156,si,ARR0238011,1100493,Belgrano,13,-34.562879,-58.462801,0
DEL1000690861,7/11/2021,9,Robo (con violencia),,Arma cortante,39,no,,1100296,Mataderos,9,-34.657765,-58.50321,0
DEL1000690862,7/11/2021,20,Robo (con violencia),Con uso de moto,,124,no,,1100529,San Cristóbal,3,-34.627261,-58.392166,0
DEL1000690863,7/11/2021,13,Robo (con violencia),Con uso de moto,,60,si,ARR0238012,1100095,Barracas,4,-34.651508,-58.395431,0
DEL1000690864,7/11/2021,6,Robo (con violencia),,Arma cortante,60,no,,1100115,Villa Devoto,11,-34.6105,-58.521282,0
DEL1000690865,7/11/2021,0,Hurto (sin violencia),,,108,si,ARR0238013,1100177,Villa Devoto,11,-34.608124,-58.513064,0
DEL1000690866,7/11/2021,3,Robo (con violencia),,,168,no,,1100088,Villa Lugano,8,-34.68368,-58.486395,0
DEL1000690867,7/11/2021,0,Hurto (sin violencia),,,59,si,ARR0238014,1100188,Parque Chacabuco,7,-34.636907,-58.449162,0
DEL1000690868,7/11/2021,1,Hurto (sin violencia),,,70,no,,1100103,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690869,7/11/2021,10,Robo (con violencia),,,89,no,,1100175,Parque Chacabuco,7,-34.63032,-58.432668,0
DEL1000690870,7/11/2021,8,Robo (con violencia),,,137,si,ARR0238015,1100060,Almagro,5,-34.615189,-58.417145,0
DEL1000690871,7/11/2021,19,Robo (con violencia),,Arma de fuego,147,si,ARR0238016,1100565,Flores,7,-34.642037,-58.445253,0
DEL1000690872,7/11/2021,18,Hurto (sin violencia),,,116,no,,1100107,Mataderos,9,-34.670721,-58.504346,0
DEL1000690873,7/11/2021,19,Robo (con violencia),,,141,no,,1100484,Villa Lugano,8,-34.674193,-58.491706,0
DEL1000690874,7/11/2021,13,Robo (con violencia),,,168,si,ARR0238017,1100521,Palermo,14,-34.556837,-58.424106,0
DEL1000690875,7/11/2021,0,Robo (con violencia),,,138,si,ARR0238018,1100382,San Nicolas,1,-34.603576,-58.379479,0
DEL1000690876,7/11/2021,22,Robo (con violencia),,,25,no,,1100578,Flores,7,-34.643586,-58.464398,0
DEL1000690877,7/11/2021,19,Robo (con violencia),,,28,no,,1100509,Parque Chacabuco,7,-34.628314,-58.426459,0
DEL1000690878,7/11/2021,1,Robo (con violencia),,,141,no,,1100356,Recoleta,2,-34.591673,-58.407142,0
DEL1000690879,7/11/2021,2,Hurto (sin violencia),,,88,no,,1100282,San Nicolas,1,-34.603668,-58.380983,0
DEL1000690880,7/11/2021,17,Robo (con violencia),,,54,no,,1100207,Parque Chacabuco,7,-34.634423,-58.44812,0
DEL1000690881,7/11/2021,0,Hurto (sin violencia),,,95,si,ARR0238019,1100367,San Nicolas,1,-34.604035,-58.380964,0
DEL1000690882,7/11/2021,23,Hurto (sin violencia),,,83,si,ARR0238020,1100413,Boedo,5,-34.636955,-58.423089,0
DEL1000690883,7/11/2021,14,Hurto (sin violencia),Hurto Automotor,,122,no,,1100497,Parque Chacabuco,7,-34.640452,-58.428779,0
DEL1000690884,7/11/2021,10,Robo (con violencia),,,58,no,,1100525,Balvanera,3,-34.61085,-58.400065,0
DEL1000690885,7/11/2021,19,Hurto (sin violencia),,,72,si,ARR0238021,1100565,Belgrano,13,-34.567788,-58.455316,0
DEL1000690887,7/11/2021,18,Robo (con violencia),,,37,no,,1100267,Caballito,6,-34.627472,-58.447034,0
DEL1000690888,7/11/2021,13,Hurto (sin violencia),,,146,no,,1100462,Vélez Sársfield,10,-34.638739,-58.485058,0
DEL1000690889,7/11/2021,12,Hurto (sin violencia),,,79,si,ARR0238023,1100089,Villa Gral. Mitre,11,-34.612233,-58.472262,0
DEL1000690890,7/11/2021,14,Robo (con violencia),,,80,no,,1100525,Recoleta,2,-34.596163,-58.40846,0
DEL1000690891,7/11/2021,15,Robo (con violencia),,,124,si,ARR0238024,1100073,Villa Riachuelo,8,-34.691156,-58.464266,0
DEL1000690892,7/11/2021,21,Robo (con violencia),,,167,no,,1100207,Villa Del Parque,11,-34.608865,-58.483428,0
DEL1000690893,7/11/2021,21,Robo (con violencia),,,131,no,,1100145,Versalles,10,-34.633067,-58.51341,0
DEL1000690894,7/11/2021,8,Hurto (sin violencia),,,29,si,ARR0238025,1100017,Villa Soldati,8,-34.659931,-58.45696,0
